# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  370,20201107,   24,  150,   10,   10,   20,   53,   14,   50,    0,    0,    0,    0,10218,   58,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201108,    1,  140,   10,   10,   20,   56,     ,   52,    0,    0,    0,    0,10217,   61,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201108,    2,  130,   10,   20,   40,   57,     ,   54,    0,    0,    0,    0,10215,   58,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201108,    3,  140,   20,   10,   20,   56,     ,   52,    0,    0,    0,    0,10211,   60,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201108,    4,   80,   10,   10,   20,   49,     ,   47,    0,    0,    0,    0,10213,   47,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201108,    5,  140,   10,   20,   30,   46,     ,   42,    0,    0,    0,    0,10214,   63,    5,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201108,    6,  140,   20,   30,   50,   54,    8,   46,    0,    0,    0,    0,10218,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201108,    7,  130,   20,   20,   50,   57,     ,   49,    0,    1,    0,    0,10218,   65,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201108,    8,  120,   10,   10,   40,   68,     ,   55,    5,   16,    0,    0,10221,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  370,20201108,    9,  130,   20,   20,   40,   87,     ,   65,    0,   32,    0,    0,10221,   70,    8,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   10,  130,   20,   20,   40,   97,     ,   74,    0,   29,    0,    0,10223,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   11,  130,   20,   20,   40,  109,     ,   80,    0,   41,    0,    0,10222,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   12,  130,   20,   20,   40,  121,   43,   89,    0,   41,    0,    0,10219,   73,    8,   80,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   13,  160,   20,   20,   40,  133,     ,   98,    0,   40,    0,    0,10215,   69,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   14,  130,   20,   20,   40,  132,     ,  101,    0,   19,    0,    0,10212,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   15,  130,   20,   30,   40,  132,     ,  103,    0,   18,    0,    0,10213,   69,    8,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   16,  130,   20,   20,   40,  128,     ,  104,    0,    5,    0,    0,10213,   68,    8,   84,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   17,  130,   20,   30,   40,  126,     ,  104,    0,    0,    0,    0,10217,   67,    8,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   18,  130,   30,   30,   40,  123,  114,  104,    0,    0,    0,    0,10221,   68,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201108,   19,    0,   10,    0,   20,  112,     ,   98,    0,    0,    0,   -1,10221,   65,    8,   90,   81,    7,    0,    1,    0,    0,    0
  370,20201108,   20,  110,   20,   20,   40,  119,     ,  104,    0,    0,    0,   -1,10225,   17,    8,   90,   23,    7,    0,    1,    0,    0,    0
  370,20201108,   21,  100,   20,   10,   40,  115,     ,  107,    0,    0,    0,   -1,10224,   63,    8,   95,   57,    7,    0,    1,    0,    0,    0
  370,20201108,   22,  130,   20,   30,   40,  117,     ,  111,    0,    0,    7,    3,10225,   62,    8,   95,   57,    7,    0,    1,    0,    0,    0
  370,20201108,   23,  140,   30,   20,   40,  115,     ,  110,    0,    0,    0,   -1,10225,   61,    8,   96,   23,    7,    0,    1,    0,    0,    0
  370,20201108,   24,  130,   20,   20,   40,  112,  100,  108,    0,    0,    0,    0,10224,   62,    8,   97,    2,    7,    0,    0,    0,    0,    0
  370,20201109,    1,  140,   20,   20,   40,  109,     ,  105,    0,    0,    0,    0,10224,   61,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201109,    2,  120,   20,   10,   30,  106,     ,  103,    0,    0,    0,    0,10222,   50,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201109,    3,  120,   20,   20,   40,  109,     ,  104,    0,    0,    0,    0,10220,   63,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201109,    4,  130,   20,   20,   40,  103,     ,   99,    0,    0,    0,    0,10219,   63,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201109,    5,  130,   10,   20,   40,  102,     ,   97,    0,    0,    0,    0,10221,   62,    8,   97,     ,    5,    0,    0,    0,    0,    0
  370,20201109,    6,  130,   10,   10,   30,   92,   66,   89,    0,    0,    0,    0,10220,   25,    6,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201109,    7,  130,   10,   10,   20,   84,     ,   84,    0,    1,    0,    0,10226,    6,    7,  100,   34,    7,    1,    0,    0,    0,    0
  370,20201109,    8,  120,   20,   20,   40,  112,     ,  106,    3,   14,    0,    0,10230,   65,    8,   96,   20,    7,    1,    0,    0,    0,    0
  370,20201109,    9,  140,   20,   20,   40,  120,     ,  111,    0,   27,    0,    0,10231,   65,    8,   94,    2,    7,    0,    0,    0,    0,    0
  370,20201109,   10,  150,   20,   20,   40,  135,     ,  116,    2,   52,    0,    0,10232,   69,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   11,  110,   20,   20,   40,  160,     ,  121,    7,   87,    0,    0,10228,   70,    3,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   12,  170,   20,   10,   40,  175,   57,  115,    9,   98,    0,    0,10224,   75,    1,   67,    1,    7,    0,    0,    0,    0,    0
  370,20201109,   13,  180,   20,   30,   40,  174,     ,  115,    8,   92,    0,    0,10222,   80,    0,   68,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   14,  190,   10,   10,   40,  171,     ,  121,    0,   33,    0,    0,10222,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   15,  120,   10,   20,   40,  164,     ,  120,    0,   21,    0,    0,10223,   75,    8,   75,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   16,  120,   20,   10,   40,  152,     ,  121,    0,    4,    0,    0,10225,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   17,  110,   20,   20,   40,  146,     ,  123,    0,    0,    0,    0,10230,   66,    8,   86,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   18,  110,   10,   10,   20,  142,  126,  123,    0,    0,    0,    0,10230,   63,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   19,  110,   10,   10,   20,  138,     ,  122,    0,    0,    0,    0,10230,   65,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   20,  110,   10,   10,   20,  136,     ,  120,    0,    0,    0,    0,10231,   66,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   21,   90,   10,   20,   40,  133,     ,  118,    0,    0,    0,    0,10232,   66,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   22,  120,   20,   20,   40,  132,     ,  118,    0,    0,    0,    0,10231,   66,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   23,  150,   20,   20,   40,  125,     ,  116,    0,    0,    0,    0,10232,   64,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201109,   24,    0,   10,    0,   40,  123,  115,  114,    0,    0,    0,    0,10233,   63,    8,   94,     ,    5,    0,    0,    0,    0,    0
  370,20201110,    1,    0,   10,    0,   10,  118,     ,  115,    0,    0,    0,    0,10234,   58,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201110,    2,  160,   10,   10,   20,  115,     ,  112,    0,    0,    0,    0,10235,   59,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201110,    3,  180,   10,   10,   10,   95,     ,   93,    0,    0,    0,    0,10233,    2,    4,   98,   34,    7,    1,    0,    0,    0,    0
  370,20201110,    4,  180,   10,   10,   20,   87,     ,   87,    0,    0,    0,    0,10235,    1,    8,   99,   34,    7,    1,    0,    0,    0,    0
  370,20201110,    5,  170,   10,   10,   20,   75,     ,   75,    0,    0,    0,    0,10237,    1,    5,   99,   33,    7,    1,    0,    0,    0,    0
  370,20201110,    6,  130,   10,   10,   10,   75,   43,   75,    0,    0,    0,    0,10237,    2,    8,  100,   32,    7,    1,    0,    0,    0,    0
  370,20201110,    7,  190,   10,   10,   20,   74,     ,   74,    0,    1,    0,    0,10244,    1,    8,   99,   34,    7,    1,    0,    0,    0,    0
  370,20201110,    8,  150,   10,   10,   20,   85,     ,   82,    2,   13,    0,    0,10247,   41,    8,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201110,    9,  150,   10,   10,   20,  121,     ,  113,   10,   55,    0,    0,10249,   59,    7,   94,   10,    7,    0,    0,    0,    0,    0
  370,20201110,   10,  160,   10,   10,   30,  135,     ,  115,    9,   67,    0,    0,10252,   59,    8,   87,   10,    7,    0,    0,    0,    0,    0
  370,20201110,   11,  200,   20,   10,   40,  158,     ,  123,    9,  101,    0,    0,10250,   60,    8,   79,     ,    5,    0,    0,    0,    0,    0
  370,20201110,   12,  180,   10,   20,   40,  167,   49,  127,   10,  112,    0,    0,10247,   63,    3,   77,    1,    7,    0,    0,    0,    0,    0
  370,20201110,   13,  220,   30,   30,   40,  170,     ,  132,    9,   87,    0,    0,10248,   64,    7,   78,     ,    5,    0,    0,    0,    0,    0
  370,20201110,   14,  230,   30,   30,   40,  161,     ,  128,    3,   52,    0,    0,10248,   65,    8,   81,     ,    5,    0,    0,    0,    0,    0
  370,20201110,   15,  210,   20,   10,   40,  155,     ,  134,    0,   20,    0,    0,10250,   64,    8,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201110,   16,  220,   20,   30,   40,  147,     ,  128,    0,    4,    0,    0,10253,   61,    8,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201110,   17,  290,   20,   20,   40,  141,     ,  124,    0,    0,    0,    0,10256,   59,    6,   89,   10,    7,    0,    0,    0,    0,    0
  370,20201110,   18,  220,   10,   20,   20,  111,   95,  108,    0,    0,    0,    0,10260,   37,    7,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201110,   19,  220,   20,   20,   40,  121,     ,  118,    0,    0,    0,    0,10262,   42,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201110,   20,  230,   30,   20,   40,  125,     ,  122,    0,    0,    6,    2,10264,   28,    8,   98,   58,    7,    0,    1,    0,    0,    0
  370,20201110,   21,  240,   20,   20,   40,  123,     ,  120,    0,    0,    7,    9,10266,   20,    8,   98,   51,    7,    0,    1,    0,    0,    0
  370,20201110,   22,  240,   20,   10,   40,  122,     ,  119,    0,    0,    6,    4,10266,   18,    8,   98,   81,    7,    0,    1,    0,    0,    0
  370,20201110,   23,  240,   20,   20,   40,  117,     ,  114,    0,    0,    0,   -1,10266,   12,    8,   98,   23,    7,    0,    1,    0,    0,    0
  370,20201110,   24,  230,   20,   30,   40,  118,  100,  118,    0,    0,    0,    0,10267,    7,    8,  100,   34,    7,    1,    0,    0,    0,    0
  370,20201111,    1,  170,   10,   10,   40,  118,     ,  115,    0,    0,    0,    0,10264,   15,    8,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201111,    2,  250,   30,   20,   50,  117,     ,  114,    0,    0,    0,    0,10264,   11,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201111,    3,  210,   10,   10,   40,  111,     ,  108,    0,    0,    0,    0,10259,   20,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201111,    4,  210,   20,   20,   40,  109,     ,  109,    0,    0,    0,    0,10261,    2,    9,  100,   34,    7,    1,    0,    0,    0,    0
  370,20201111,    5,  210,   10,   10,   30,  107,     ,  107,    0,    0,    0,    0,10260,    3,    9,  100,   32,    7,    1,    0,    0,    0,    0
  370,20201111,    6,  150,   10,   10,   20,  104,  104,  104,    0,    0,    0,    0,10257,    3,    9,  100,   33,    7,    1,    0,    0,    0,    0
  370,20201111,    7,  170,   20,   20,   40,  103,     ,  103,    0,    0,    0,    0,10256,    1,    9,  100,   34,    7,    1,    0,    0,    0,    0
  370,20201111,    8,  170,   20,   20,   40,  103,     ,  103,    0,   10,    0,    0,10255,    4,    9,  100,   32,    7,    1,    0,    0,    0,    0
  370,20201111,    9,  150,   10,   20,   40,  103,     ,  100,    0,   19,    0,    0,10253,   31,    8,   98,   20,    7,    1,    0,    0,    0,    0
  370,20201111,   10,  140,   20,   30,   40,  117,     ,  111,    2,   55,    0,    0,10247,   56,    6,   95,   10,    7,    0,    0,    0,    0,    0
  370,20201111,   11,  130,   30,   30,   40,  138,     ,  119,    6,   83,    0,    0,10239,   61,    7,   88,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   12,  170,   30,   30,   50,  134,  103,  115,    3,   62,    0,    0,10234,   62,    7,   88,    2,    7,    0,    0,    0,    0,    0
  370,20201111,   13,  160,   30,   20,   50,  136,     ,  112,    0,   37,    0,    0,10226,   64,    8,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   14,  170,   20,   20,   40,  139,     ,  116,    2,   36,    0,    0,10221,   65,    8,   85,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   15,  210,   40,   40,   70,  125,     ,  104,    3,   23,    0,    0,10220,   64,    7,   87,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   16,  180,   30,   10,   70,  110,     ,   93,    2,    5,    0,    0,10214,   70,    7,   89,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   17,  130,   10,   20,   20,   91,     ,   88,    0,    0,    0,    0,10212,   59,    8,   98,   10,    7,    0,    0,    0,    0,    0
  370,20201111,   18,  140,   20,   20,   40,  100,   65,   93,    0,    0,    0,    0,10208,   65,    8,   95,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   19,  130,   20,   20,   40,  100,     ,   95,    0,    0,    0,    0,10203,   62,    8,   96,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   20,  140,   30,   30,   40,  102,     ,   91,    0,    0,    0,    0,10196,   63,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   21,  140,   30,   30,   40,   98,     ,   88,    0,    0,    0,    0,10191,   65,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   22,  140,   30,   30,   50,   97,     ,   87,    0,    0,    0,    0,10185,   63,    8,   93,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   23,  150,   30,   40,   60,   98,     ,   87,    0,    0,    0,    0,10180,   62,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201111,   24,  150,   40,   40,   60,   98,   78,   86,    0,    0,    0,    0,10172,   62,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201112,    1,  140,   30,   40,   60,   96,     ,   84,    0,    0,    0,    0,10164,   62,    8,   92,     ,    5,    0,    0,    0,    0,    0
  370,20201112,    2,  140,   40,   40,   70,  100,     ,   84,    0,    0,    0,    0,10157,   64,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201112,    3,  150,   40,   40,   70,   99,     ,   84,    0,    0,    0,    0,10148,   62,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201112,    4,  140,   40,   30,   60,  101,     ,   86,    0,    0,    0,    0,10141,   62,    8,   90,     ,    5,    0,    0,    0,    0,    0
  370,20201112,    5,  150,   40,   40,   70,  104,     ,   90,    0,    0,    3,    2,10138,   58,    8,   91,   81,    7,    0,    1,    0,    0,    0
  370,20201112,    6,  180,   50,   60,   90,  108,   91,   98,    0,    0,   10,   10,10136,   59,    8,   93,   61,    7,    0,    1,    0,    0,    0
  370,20201112,    7,  210,   60,   60,  120,  109,     ,   95,    0,    0,    5,    1,10143,   70,    8,   90,   81,    7,    0,    1,    0,    0,    0
  370,20201112,    8,  200,   50,   40,   80,  107,     ,   96,    3,   13,    0,   -1,10154,   65,    1,   92,   23,    7,    0,    1,    0,    0,    0
  370,20201112,    9,  200,   50,   60,   80,  118,     ,   99,   10,   50,    0,    0,10158,   70,    2,   88,    3,    7,    0,    0,    0,    0,    0
  370,20201112,   10,  210,   70,   70,  120,  126,     ,   97,    5,   71,    0,    0,10162,   70,    5,   82,     ,    5,    0,    0,    0,    0,    0
  370,20201112,   11,  220,   80,   80,  130,  124,     ,   86,    4,   64,    0,    0,10165,   68,    8,   77,     ,    5,    0,    0,    0,    0,    0
  370,20201112,   12,  230,   70,   70,  110,  121,   98,   85,    1,   30,    0,   -1,10168,   67,    8,   78,   81,    7,    0,    1,    0,    0,    0
  370,20201112,   13,  230,   60,   50,  100,  126,     ,   86,    3,   43,    0,   -1,10169,   66,    8,   76,   81,    7,    0,    1,    0,    0,    0
  370,20201112,   14,  220,   60,   50,  100,  122,     ,   87,    0,   28,    0,   -1,10173,   66,    7,   78,   23,    7,    0,    1,    0,    0,    0
  370,20201112,   15,  220,   50,   50,  100,  115,     ,   93,    2,   13,    3,    2,10176,   64,    8,   86,   51,    7,    0,    1,    0,    0,    0
  370,20201112,   16,  210,   50,   60,   90,  110,     ,   82,    2,    5,    0,   -1,10180,   67,    4,   83,   22,    7,    0,    1,    0,    0,    0
